Origin,Dest,Reporting_Airline,avg_delay,rank,origin_lat,origin_lng,destination_lat,destination_lng
SEA,ATL,DL,12.32418682235196,1.0,47.4502,-122.3088,33.6407,-84.4277
SEA,AUS,DL,15.278622087132726,1.0,47.4502,-122.3088,30.1945,-97.6699
SEA,BNA,DL,10.956772334293948,1.0,47.4502,-122.3088,36.1263,-86.6782
SEA,BOS,DL,13.022872602065911,1.0,47.4502,-122.3088,42.3656,-71.0052
SEA,CLT,AA,16.93107725017718,1.0,47.4502,-122.3088,35.214,-80.9431
SEA,DEN,DL,13.747265625,2.0,47.4502,-122.3088,39.8561,-104.6737
SEA,DEN,UA,11.190856885485868,1.0,47.4502,-122.3088,39.8561,-104.6737
SEA,DFW,AA,20.030943336498893,2.0,47.4502,-122.3088,32.8998,-97.0403
SEA,DFW,DL,17.982456140350877,1.0,47.4502,-122.3088,32.8998,-97.0403
SEA,DTW,DL,8.576555320998386,2.0,47.4502,-122.3088,42.2121,-83.3534
SEA,DTW,UA,0.0,1.0,47.4502,-122.3088,42.2121,-83.3534
SEA,EWR,UA,17.43678591496535,1.0,47.4502,-122.3088,40.6895,-74.1745
SEA,IAH,DL,9.333333333333334,1.0,47.4502,-122.3088,29.9902,-95.3414
SEA,IAH,UA,11.684824328314145,2.0,47.4502,-122.3088,29.9902,-95.3414
SEA,JFK,AA,10.416523235800344,1.0,47.4502,-122.3088,40.6413,-73.7781
SEA,JFK,DL,14.15416359616802,2.0,47.4502,-122.3088,40.6413,-73.7781
SEA,LAS,DL,8.789566859435855,2.0,47.4502,-122.3088,36.0801,-115.1523
SEA,LAS,UA,0.0,1.0,47.4502,-122.3088,36.0801,-115.1523
SEA,LAX,AA,5.97979797979798,1.0,47.4502,-122.3088,33.9416,-118.4085
SEA,LAX,DL,8.207814992025519,2.0,47.4502,-122.3088,33.9416,-118.4085
SEA,LAX,UA,11.468167202572348,3.0,47.4502,-122.3088,33.9416,-118.4085
SEA,MCO,DL,13.597583993959985,1.0,47.4502,-122.3088,28.4312,-81.3081
SEA,MIA,AA,20.313203684749233,1.0,47.4502,-122.3088,25.7959,-80.2906
SEA,MIA,DL,26.307692307692307,2.0,47.4502,-122.3088,25.7959,-80.2906
SEA,ORD,AA,18.332022355619955,3.0,47.4502,-122.3088,41.9742,-87.9073
SEA,ORD,DL,16.450765864332602,2.0,47.4502,-122.3088,41.9742,-87.9073
SEA,ORD,UA,13.453960595094491,1.0,47.4502,-122.3088,41.9742,-87.9073
SEA,PHL,AA,16.384934086629002,1.0,47.4502,-122.3088,39.8719,-75.2411
SEA,PHX,AA,15.363272041489862,2.0,47.4502,-122.3088,33.4342,-112.0116
SEA,PHX,DL,10.083370222812452,1.0,47.4502,-122.3088,33.4342,-112.0116
SEA,SAN,DL,9.216193885981824,1.0,47.4502,-122.3088,32.7338,-117.1973
SEA,SFO,DL,18.579162577690543,2.0,47.4502,-122.3088,37.6213,-122.379
SEA,SFO,UA,15.945251086654952,1.0,47.4502,-122.3088,37.6213,-122.379
SEA,SLC,DL,7.433603381472349,1.0,47.4502,-122.3088,40.7899,-111.9791
SEA,TPA,DL,10.81437125748503,1.0,47.4502,-122.3088,27.9755,-82.5333
SFO,ATL,DL,9.848168435467306,1.0,37.6213,-122.379,33.6407,-84.4277
SFO,ATL,UA,14.29007921539042,2.0,37.6213,-122.379,33.6407,-84.4277
SFO,AUS,UA,11.687541750167,1.0,37.6213,-122.379,30.1945,-97.6699
SFO,BNA,UA,12.735436893203884,1.0,37.6213,-122.379,36.1263,-86.6782
SFO,BOS,DL,16.90745856353591,1.0,37.6213,-122.379,42.3656,-71.0052
SFO,BOS,UA,16.91780376868096,2.0,37.6213,-122.379,42.3656,-71.0052
SFO,BWI,UA,9.60183339976086,1.0,37.6213,-122.379,39.1754,-76.6684
SFO,CLT,AA,15.70681031165833,1.0,37.6213,-122.379,35.214,-80.9431
SFO,DCA,UA,8.70973154362416,1.0,37.6213,-122.379,38.8512,-77.0377
SFO,DEN,UA,13.297609682299546,1.0,37.6213,-122.379,39.8561,-104.6737
SFO,DFW,AA,20.484686436558093,2.0,37.6213,-122.379,32.8998,-97.0403
SFO,DFW,UA,14.594543744120411,1.0,37.6213,-122.379,32.8998,-97.0403
SFO,DTW,DL,9.01553944058014,1.0,37.6213,-122.379,42.2121,-83.3534
SFO,DTW,UA,15.825361512791993,2.0,37.6213,-122.379,42.2121,-83.3534
SFO,EWR,UA,19.440372940156113,1.0,37.6213,-122.379,40.6895,-74.1745
SFO,IAH,UA,11.5744883691369,1.0,37.6213,-122.379,29.9902,-95.3414
SFO,JFK,AA,18.514434259132575,3.0,37.6213,-122.379,40.6413,-73.7781
SFO,JFK,DL,14.515353075170845,1.0,37.6213,-122.379,40.6413,-73.7781
SFO,JFK,UA,17.79245283018868,2.0,37.6213,-122.379,40.6413,-73.7781
SFO,LAS,AA,0.5,1.0,37.6213,-122.379,36.0801,-115.1523
SFO,LAS,DL,1.5,2.0,37.6213,-122.379,36.0801,-115.1523
SFO,LAS,UA,13.517933424679615,3.0,37.6213,-122.379,36.0801,-115.1523
SFO,LAX,AA,26.337262942080983,3.0,37.6213,-122.379,33.9416,-118.4085
SFO,LAX,DL,13.75016738402678,2.0,37.6213,-122.379,33.9416,-118.4085
SFO,LAX,UA,11.407173513182096,1.0,37.6213,-122.379,33.9416,-118.4085
SFO,MCO,UA,10.539190149183046,1.0,37.6213,-122.379,28.4312,-81.3081
SFO,MIA,AA,17.34748201438849,2.0,37.6213,-122.379,25.7959,-80.2906
SFO,MIA,UA,10.381758957654723,1.0,37.6213,-122.379,25.7959,-80.2906
SFO,ORD,AA,16.35570987654321,2.0,37.6213,-122.379,41.9742,-87.9073
SFO,ORD,UA,15.500110302228103,1.0,37.6213,-122.379,41.9742,-87.9073
SFO,PHL,AA,13.10659057437408,2.0,37.6213,-122.379,39.8719,-75.2411
SFO,PHL,UA,11.492890995260664,1.0,37.6213,-122.379,39.8719,-75.2411
SFO,PHX,AA,19.10692924872356,2.0,37.6213,-122.379,33.4342,-112.0116
SFO,PHX,UA,12.145694259012016,1.0,37.6213,-122.379,33.4342,-112.0116
SFO,SAN,UA,10.94018162126135,1.0,37.6213,-122.379,32.7338,-117.1973
SFO,SEA,DL,16.539820114472608,2.0,37.6213,-122.379,47.4502,-122.3088
SFO,SEA,UA,14.111203626607455,1.0,37.6213,-122.379,47.4502,-122.3088
SFO,SLC,DL,14.266928104575165,1.0,37.6213,-122.379,40.7899,-111.9791
SFO,SLC,UA,16.14413075780089,2.0,37.6213,-122.379,40.7899,-111.9791
SFO,TPA,UA,12.667089142374314,1.0,37.6213,-122.379,27.9755,-82.5333
SLC,ATL,DL,10.024639381599837,1.0,40.7899,-111.9791,33.6407,-84.4277
SLC,AUS,AA,0.0,1.0,40.7899,-111.9791,30.1945,-97.6699
SLC,AUS,DL,12.364883674686816,2.0,40.7899,-111.9791,30.1945,-97.6699
SLC,BNA,DL,8.81999346618752,1.0,40.7899,-111.9791,36.1263,-86.6782
SLC,BOS,DL,11.382438154669044,1.0,40.7899,-111.9791,42.3656,-71.0052
SLC,BWI,DL,7.344277245782034,1.0,40.7899,-111.9791,39.1754,-76.6684
SLC,CLT,AA,15.61818181818182,2.0,40.7899,-111.9791,35.214,-80.9431
SLC,CLT,DL,8.63097033685269,1.0,40.7899,-111.9791,35.214,-80.9431
SLC,DCA,DL,10.59765625,1.0,40.7899,-111.9791,38.8512,-77.0377
SLC,DEN,DL,12.795107033639145,1.0,40.7899,-111.9791,39.8561,-104.6737
SLC,DEN,UA,15.395549738219897,2.0,40.7899,-111.9791,39.8561,-104.6737
SLC,DFW,AA,20.380540232071525,2.0,40.7899,-111.9791,32.8998,-97.0403
SLC,DFW,DL,14.78954802259887,1.0,40.7899,-111.9791,32.8998,-97.0403
SLC,DTW,DL,8.354511478910839,1.0,40.7899,-111.9791,42.2121,-83.3534
SLC,EWR,DL,16.589840470193113,1.0,40.7899,-111.9791,40.6895,-74.1745
SLC,EWR,UA,32.813832306963526,2.0,40.7899,-111.9791,40.6895,-74.1745
SLC,IAH,DL,15.310437545832317,2.0,40.7899,-111.9791,29.9902,-95.3414
SLC,IAH,UA,13.10433448408132,1.0,40.7899,-111.9791,29.9902,-95.3414
SLC,JFK,DL,14.414444151043044,1.0,40.7899,-111.9791,40.6413,-73.7781
SLC,LAS,DL,11.390246714318652,1.0,40.7899,-111.9791,36.0801,-115.1523
SLC,LAX,DL,8.979609442396674,1.0,40.7899,-111.9791,33.9416,-118.4085
SLC,MCO,DL,12.48037173529883,1.0,40.7899,-111.9791,28.4312,-81.3081
SLC,MIA,AA,32.4375,2.0,40.7899,-111.9791,25.7959,-80.2906
SLC,MIA,DL,10.263108614232207,1.0,40.7899,-111.9791,25.7959,-80.2906
SLC,ORD,AA,22.88779041028176,3.0,40.7899,-111.9791,41.9742,-87.9073
SLC,ORD,DL,14.950853382685583,1.0,40.7899,-111.9791,41.9742,-87.9073
SLC,ORD,UA,17.10375126732004,2.0,40.7899,-111.9791,41.9742,-87.9073
SLC,PHL,AA,16.055944055944057,2.0,40.7899,-111.9791,39.8719,-75.2411
SLC,PHL,DL,8.720430107526882,1.0,40.7899,-111.9791,39.8719,-75.2411
SLC,PHX,AA,15.284713837237382,2.0,40.7899,-111.9791,33.4342,-112.0116
SLC,PHX,DL,9.628227899986337,1.0,40.7899,-111.9791,33.4342,-112.0116
SLC,SAN,DL,9.928637094920708,1.0,40.7899,-111.9791,32.7338,-117.1973
SLC,SEA,DL,8.828999559277214,1.0,40.7899,-111.9791,47.4502,-122.3088
SLC,SFO,DL,15.961724363161332,1.0,40.7899,-111.9791,37.6213,-122.379
SLC,SFO,UA,18.58129496402878,2.0,40.7899,-111.9791,37.6213,-122.379
SLC,TPA,DL,6.470043236565782,1.0,40.7899,-111.9791,27.9755,-82.5333
TPA,ATL,DL,11.89311778290993,1.0,27.9755,-82.5333,33.6407,-84.4277
TPA,AUS,AA,19.767279090113735,1.0,27.9755,-82.5333,30.1945,-97.6699
TPA,AUS,DL,40.0,2.0,27.9755,-82.5333,30.1945,-97.6699
TPA,BOS,DL,15.017782909930716,1.0,27.9755,-82.5333,42.3656,-71.0052
TPA,CLT,AA,15.334886392647434,1.0,27.9755,-82.5333,35.214,-80.9431
TPA,DCA,AA,16.976498054474707,1.0,27.9755,-82.5333,38.8512,-77.0377
TPA,DEN,UA,14.567340709652804,1.0,27.9755,-82.5333,39.8561,-104.6737
TPA,DFW,AA,19.516814319291267,1.0,27.9755,-82.5333,32.8998,-97.0403
TPA,DTW,DL,11.159978740366729,1.0,27.9755,-82.5333,42.2121,-83.3534
TPA,EWR,UA,21.372617138784964,1.0,27.9755,-82.5333,40.6895,-74.1745
TPA,IAH,UA,14.706048615036744,1.0,27.9755,-82.5333,29.9902,-95.3414
TPA,JFK,DL,17.186644951140064,1.0,27.9755,-82.5333,40.6413,-73.7781
TPA,LAX,AA,19.342168674698794,3.0,27.9755,-82.5333,33.9416,-118.4085
TPA,LAX,DL,9.85308056872038,1.0,27.9755,-82.5333,33.9416,-118.4085
TPA,LAX,UA,10.959737827715356,2.0,27.9755,-82.5333,33.9416,-118.4085
TPA,MIA,AA,16.99079913160343,1.0,27.9755,-82.5333,25.7959,-80.2906
TPA,ORD,AA,17.89419934640523,2.0,27.9755,-82.5333,41.9742,-87.9073
TPA,ORD,UA,15.146506024096386,1.0,27.9755,-82.5333,41.9742,-87.9073
TPA,PHL,AA,19.00305966343702,1.0,27.9755,-82.5333,39.8719,-75.2411
TPA,PHX,AA,16.335610058987893,1.0,27.9755,-82.5333,33.4342,-112.0116
TPA,SEA,DL,13.87857847976308,1.0,27.9755,-82.5333,47.4502,-122.3088
TPA,SFO,UA,12.510837229069272,1.0,27.9755,-82.5333,37.6213,-122.379
TPA,SLC,DL,6.5092478421701605,1.0,27.9755,-82.5333,40.7899,-111.9791
